title,"'burbs, The (1989)",(500) Days of Summer (2009),*batteries not included (1987),10 Cloverfield Lane (2016),10 Things I Hate About You (1999),"10,000 BC (2008)",101 Dalmatians (1996),101 Dalmatians (One Hundred and One Dalmatians) (1961),102 Dalmatians (2000),12 Angry Men (1957),12 Years a Slave (2013),127 Hours (2010),13 Going on 30 (2004),13 Hours (2016),"13th Warrior, The (1999)",1408 (2007),15 Minutes (2001),16 Blocks (2006),17 Again (2009),1984 (Nineteen Eighty-Four) (1984),2 Days in the Valley (1996),"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",20 Dates (1998),"20,000 Leagues Under the Sea (1954)",200 Cigarettes (1999),2001: A Space Odyssey (1968),2010: The Year We Make Contact (1984),2012 (2009),2046 (2004),21 (2008),21 Grams (2003),21 Jump Street (2012),22 Jump Street (2014),24 Hour Party People (2002),25th Hour (2002),27 Dresses (2008),28 Days (2000),28 Days Later (2002),28 Weeks Later (2007),3 Ninjas (1992),30 Days of Night (2007),30 Minutes or Less (2011),300 (2007),3000 Miles to Graceland (2001),"39 Steps, The (1935)",3:10 to Yuma (2007),40 Days and 40 Nights (2002),"40-Year-Old Virgin, The (2005)","400 Blows, The (Les quatre cents coups) (1959)",47 Ronin (2013),48 Hrs. (1982),50 First Dates (2004),50/50 (2011),54 (1998),"6th Day, The (2000)","7th Voyage of Sinbad, The (1958)",8 1/2 (8½) (1963),8 Mile (2002),8MM (1999),9 (2009),9 1/2 Weeks (Nine 1/2 Weeks) (1986),A Million Ways to Die in the West (2014),"A-Team, The (2010)",A.I. Artificial Intelligence (2001),AVP: Alien vs. Predator (2004),AVPR: Aliens vs. Predator - Requiem (2007),About Last Night... (1986),About Schmidt (2002),About Time (2013),About a Boy (2002),Abraham Lincoln: Vampire Hunter (2012),"Absent-Minded Professor, The (1961)",Absolute Power (1997),"Abyss, The (1989)",Accepted (2006),"Accidental Tourist, The (1988)","Accused, The (1988)",Ace Ventura: Pet Detective (1994),Ace Ventura: When Nature Calls (1995),Across the Universe (2007),Adaptation (2002),Addams Family Values (1993),"Addams Family, The (1991)",Addicted to Love (1997),"Adjustment Bureau, The (2011)",Adventureland (2009),Adventures in Babysitting (1987),"Adventures of Baron Munchausen, The (1988)","Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)","Adventures of Milo and Otis, The (Koneko monogatari) (1986)","Adventures of Pinocchio, The (1996)","Adventures of Priscilla, Queen of the Desert, The (1994)","Adventures of Robin Hood, The (1938)","Adventures of Rocky and Bullwinkle, The (2000)","Adventures of Tintin, The (2011)",Aeon Flux (2005),"Affair to Remember, An (1957)","African Queen, The (1951)",After Hours (1985),After the Sunset (2004)
12 Years a Slave (2013),0.009292202114060703,0.13570855379537972,0.06562214419386626,-0.024314931258457587,0.09211460079350374,-0.02592456728048848,0.0725181875933982,0.017292416608928156,0.0610452579240665,0.13319776760129132,1.0016420361248002,0.25034147079847074,0.09228382755326632,0.24330136343360922,0.04076581702357875,0.22828614520261062,0.03619025278850384,0.07183280420526468,0.17822614601484435,-0.024197344733957512,0.045136093623265705,0.0428820447659881,-0.015957418585028433,-0.026550115849766593,-0.01575083012753272,0.1233930140923563,0.013701935108425775,0.14911420983640886,-0.01737312397050782,0.2318943023632551,0.07512322856654094,0.08714455359813128,0.08026810807217971,0.05898266783253651,0.04517626474952686,0.09009991939840412,0.033655129692845065,0.08339754588049472,0.16644409164496904,0.046954774954609514,0.03490240270405088,0.13057578077592205,0.11702469090948077,-0.016351373695920757,0.03950089898477947,0.11863471890731724,0.06218567408659743,0.15960440217242497,0.05644696173150912,0.3034296789918105,0.03841889212798842,0.045013230104964976,0.21286773783060214,0.08916241876210253,0.018076006282817105,-0.014575769397312817,0.02968111355862897,0.16070907841526175,0.06703944985887499,-0.024152157921349997,-0.020046146644467792,0.05339866296750861,0.1844008164187742,0.10316859268281589,0.07716765740884131,0.142664087510163,-0.01954990813094288,0.014873574052033033,0.12332668952633763,-0.005110147432151396,0.21439477473988158,-0.01965975300246468,0.01578066053735145,0.004501323681229031,0.16483487186892765,-0.014568867865607519,-0.014671868980979197,-0.0005635789111681528,0.03940089122258054,0.03966334010919879,-0.0013229838685711673,0.025212239080200087,0.04938993836897769,0.020492751398222063,0.22180224049436065,0.1042889309075728,-0.004846636621995681,0.0552653863161944,0.014198733600639495,0.06453231616011468,-0.015506762433774156,0.026754393387216992,0.053532740735710016,-0.01752715309726177,-0.022601143197100663,-0.029005828641095004,0.10170376573936663,0.00937677863227206,0.0671541707762645,-0.015742919232682236
127 Hours (2010),0.008344219464529026,0.20046366190962642,0.06569650587207483,0.2733909370421327,0.0434538363696051,0.08947462993317291,0.03001588655507853,-0.046352630562125685,-0.020053565615233887,0.058959097533949574,0.25034147079847074,1.001642036124801,0.04338524760866963,0.09530024100090226,0.005809432154437505,0.22654934614811756,0.027351155381433734,0.1513642723479612,0.05410510317280664,0.04276616598610385,0.04475583354639121,0.20644226177053981,-0.016810756530026096,-0.027969908228964203,-0.01659312056075143,0.141027431025616,0.01275043812500353,0.1677457077492736,-0.018302168090531836,0.15373724070380484,0.07023303106933877,0.1844812554257977,0.20022320981835062,0.058977229583561094,0.08346098866210565,0.018341813736163077,-0.03410081404762925,0.2400789222003339,0.27492352259271596,0.04695044568694208,0.29521810638594503,0.08575550960157524,0.15964657065273502,0.06292467924011914,-0.022663808739322944,0.19449542765289732,0.08999602407938358,0.21430479827007493,0.046202199557374875,-0.01618491620696068,0.12879475776746824,-0.012281581823776094,0.2775676245591244,0.08965469180157538,0.20171165143805236,-0.01535522235444287,0.010195181430191285,0.18526720529361235,0.11436504241319756,0.18736452597736564,0.07568747993813335,0.24694132683475756,0.08160793655811673,0.14974779363867008,0.022411018472213218,0.02023608294008266,-0.020595357828239395,-0.012004513243775114,0.2590994106783776,0.04788937160532948,0.28354170313085625,-0.020711076757424937,0.015069157085453158,0.03652062161962726,0.05042424244070193,-0.015347951756848176,-0.015456460953596263,0.033479381433997944,0.07986286281041265,0.06766328709469727,0.017247604853639204,-0.01222743469388165,0.005568221745918444,0.019926722041177087,0.2990748809357588,0.08125906289478663,-0.00608858313798997,0.13439378035019084,0.013149592471094367,0.06459991470994457,-0.016336001117856727,-0.013053179397514327,-0.019156289022652654,-0.01846443406949304,0.2631109996191056,0.021841112997480643,-0.018871039517963695,-0.02170506289564888,0.16502599345102975,-0.016584786623369426
13 Going on 30 (2004),0.049781721395603065,0.29763992334563777,0.109492396047504,-0.0278806932083867,0.32159860704062854,0.16737244869358692,0.1887761109931902,0.21876425967963126,0.29613284867738937,-0.02771732620680848,0.09228382755326632,0.04338524760866963,1.0016420361247942,-0.015955601862354767,0.04999352586044399,0.06996170645493285,0.1378011671365531,0.21569280321485468,0.2739553212290874,0.015975373316950477,0.031810381946770945,0.2513229024535149,-0.018297559110401877,-0.030443665531523455,0.016556800718749345,0.04052403186127551,-0.030890035362229423,0.10371463823342511,-0.019920876367870263,0.16254031823001672,0.08497155708483595,0.07615787379328383,-0.0007971051293898008,0.207249768783501,0.09078709980866784,0.4726934722650054,0.08576652361315622,0.05800398673062321,0.06436075281308443,0.05309868467844588,0.10961712750190003,-0.01789483238266817,0.2525578462633896,0.03515675487249343,0.03589579572947322,0.18534998791206408,0.1213088510985455,0.20132517627082347,-0.025830561769084225,-0.01761636726252108,0.03484005377712214,0.3748662208437838,0.09513189865758997,0.12292297349607689,0.08563861589180685,-0.01671329236027825,0.06599249259921401,0.15954949566155704,-0.031088093815455683,0.07365628333653224,0.07390047936843154,0.03070192898399231,0.0950181367489073,0.17786591252929776,0.0864467612197896,0.04338878225785263,0.045614455281735376,0.08658026645723729,0.06319957623703945,0.21265827875727436,-0.018208632692383788,0.1086766639356852,0.03892498634817538,0.04209639018726887,0.20373649507021385,-0.016705378725396958,-0.016823484858096815,0.09316938361014816,0.15688835920407768,0.2843636991135502,0.07975651136138859,0.10314655140959443,0.2508192825892189,0.023007762889834048,0.09736903052219532,0.15794194217196672,0.1690201534378153,0.10692592854011743,0.04049987311340123,0.04984375778776438,-0.0177808146556454,0.15904263747462208,0.1037275403387584,0.1445819697622796,0.041498081826409614,0.3282857060594975,0.0685106647391904,-0.008318962489018603,-0.0199397665986269,0.23611823364620782
13 Hours (2016),-0.013624550668010807,0.09082067320209317,0.1201521170839812,0.19859821386371715,0.00421898899580697,-0.013811332016065552,-0.023845094245548062,-0.02344087474994888,-0.010141239325059396,0.03605750451502543,0.24330136343360922,0.09530024100090226,-0.015955601862354767,1.0016420361247818,-0.01718680823206719,0.18722754158812874,0.07770534407352403,0.13932558848237223,0.10932434204076648,-0.012891152952026648,-0.011871732449379908,0.08160028393077363,-0.008501326321579013,0.07891767789612446,-0.008391266171055015,0.1011630764556676,-0.014351983732635683,0.26408044070161557,-0.00925554439219282,0.19592564271534252,0.005954425816673967,0.2177415570782165,0.37775664135549736,-0.009195446141202492,0.2109652858149389,-0.008855804752842833,0.036849591560217096,0.1284465273682641,0.1967988151543375,-0.007320287807144912,0.11516111291771094,0.3614950663474457,0.22639915738235497,0.2582518352587376,0.10280011732829308,0.21678230751155503,0.0887169551936764,0.18530891259053164,-0.012001274778986916,0.6215312348165426,0.30597166720128377,0.041070643157710494,0.1484664098591484,-0.007466335794669448,0.17526502388023776,-0.007765251715017314,-0.013023560176408613,0.06842579229033022,-0.014444004724696115,0.0850695158694004,0.09168154205844811,0.33183303789878715,0.42089250035064146,0.2374791924657728,0.21726073468555343,0.2586813878572889,-0.010415227732007263,0.07633234879159802,0.12244573441173483,0.041709961060416974,0.29008744159433864,-0.010473747666956825,0.08212789693788393,0.03913867427205177,-0.012631635874110293,-0.0077615749189971625,-0.00781644883789547,0.0279862078720274,0.002554290263099695,-0.011508391545697397,0.04438979350264122,0.03289381713308767,0.045053139784485434,-0.010447203854815465,0.25957806570365405,0.1430638948333491,-0.015216140055472609,0.13460299654827523,-0.015684122009674485,-0.009115129681023546,-0.008261238930236533,-0.020801992853026998,-0.009687479787193098,0.051073861683890144,0.24762645219309928,0.019021408788741524,-0.009543226962039257,-0.020266659257755035,0.17167862242195597,-0.008387051636087387
"13th Warrior, The (1999)",0.17635975531638096,0.0729541171858085,0.03485293116399777,-0.03003209353576346,0.21618260215771726,0.1634155151592428,0.004219756572204584,0.136117193984663,0.029677375598124812,0.08489887986833289,0.04076581702357875,0.005809432154437505,0.04999352586044399,-0.01718680823206719,1.0016420361247844,0.1688387636789675,0.28334079785753524,0.08785076910869452,0.03545459189625997,0.2348013950019096,0.18266640982757104,0.16386649200462883,0.16986452841427682,0.16142806518205685,0.079817628651058,0.2052606090573159,0.21793139061563643,0.031550315192094905,0.23251343857452725,-0.005562200824297228,0.15228663745081708,0.072300295471861,-0.010766660532486842,0.1474804287720118,0.290112479360508,-0.0007318421312403481,0.09608095746337776,0.25122537662183797,0.1788211171510629,0.13934498826718347,0.26213120153673797,0.02452542874596391,0.177459504481492,0.09574301471329129,0.1253969487134385,0.07247418515526584,0.13459396800977746,0.14476726806300536,0.02486403475101326,0.005885973296657288,0.1789687257121421,0.126022521807777,0.14294952943975414,0.17848745446776845,0.26947468954308357,0.12414567577147724,0.15918853325531734,0.25445453828228953,0.11710613969260551,0.08477115183725824,0.16046668401206649,-0.0023828350812173434,0.028206125966014003,0.2233602663774369,0.09488178169703733,0.039390657665564065,0.12036615523468022,0.1507064607336848,0.05163953811011903,0.1714789047139776,0.040412158763966866,0.29090570516140213,0.1206708018009711,0.20101847389122496,0.11931670843194302,0.11931413558509288,0.013535294678045954,0.09212851579665109,0.08542652715930174,0.12833474561596056,0.1967792043208564,0.042561153008972445,0.2718487056085707,0.13341938901470013,0.023138151446328893,0.10298967735160372,0.24117121366611263,0.17935754637594148,0.3008021153143029,0.22865318043647048,-0.019152862695673126,0.23987403319079398,0.14624213757140087,0.16419022391724625,0.028469952480741613,0.21994226998475827,0.031786262279033965,0.06971296449206159,0.09311962534055067,0.09929506297193388
1408 (2007),0.13221003830144357,0.2269458487268271,0.13980451647251368,0.18154259852325857,0.06958419319238911,0.1339254322889486,0.1600391130210453,0.22756617737253743,0.033735500311864605,0.1898082006980488,0.22828614520261062,0.22654934614811756,0.06996170645493285,0.18722754158812874,0.1688387636789675,1.0016420361248044,0.14006226141519126,0.1448536757512486,0.18352060458246172,0.040112577228636856,0.07538909877056114,0.25401231810612585,-0.019226656772862758,0.0810478645029038,-0.018977743996379495,0.2700064441559212,0.11956248086138616,0.23334482725467548,0.04712230808893864,0.17805040386694676,0.10272503743610666,0.14983521104757347,0.1401093147841435,0.08839821433405562,0.20315072707833934,0.061428837119701735,0.06959530405753898,0.4351654351717842,0.5385000262906062,0.16752602955010423,0.3329198873815536,0.10823902359783501,0.35055590902749556,0.10840321287819012,0.24169331266701682,0.37146486762431213,0.17388048559881333,0.29195786043172506,0.10166143237711944,0.07420182468185091,0.18586407523780676,0.1790597884679561,0.25356129724282667,0.06134503383858464,0.1645359510187593,0.057945325909542975,0.05633118431079153,0.2748917651985769,0.0030271467363175582,0.38064371603029085,0.0794570908591316,0.04880321238606848,0.20123539839759838,0.34135753603466046,0.3883475516479208,0.14389160563946693,0.08422649881488004,0.1711886985886732,0.15929387279842924,0.19337387824590316,0.18008854156231602,0.2191843183281685,0.046517560155872696,0.12974039218709094,0.22833507239611056,0.16693230580151222,0.08561877168259026,0.08962341782593183,0.08764978998692223,0.23365481105905553,0.16202298340662025,0.04080823653457266,0.24755946330390152,0.016914740424126724,0.3075992001863796,0.17312317958266563,0.3551766240993779,0.28718842005876255,0.1345625805532134,0.29479315813515283,-0.018683673514225018,0.08549707962861308,0.14858523326080225,0.16640439053015996,0.1329730986741162,0.11858939684932984,0.06967974001634153,0.1121168415658385,0.07672817348124383,0.20583609443849105
15 Minutes (2001),0.10467140177759095,0.08738306060790124,0.11028501274718804,0.017343531108838475,0.22356377269538527,0.1907942807510337,0.023720622819243087,0.1510823220843346,0.06541914199488807,0.0019608058169740695,0.03619025278850384,0.027351155381433734,0.1378011671365531,0.07770534407352403,0.28334079785753524,0.14006226141519126,1.0016420361247984,0.15548032469209916,0.12131931398608403,0.13124099812532578,0.2245668491268823,0.19822898828867785,-0.011684741223277615,0.10116009899036435,-0.011533467842016674,0.13232620518611796,0.06575413828109195,0.12386688329620264,-0.012721384524296699,0.07156318445232111,0.12853224262450688,0.05097778346524798,0.03351173781216541,0.18781229790371756,0.33351116864076163,-0.02099012233265217,0.13840900980877116,0.1357493479740467,0.06011472010744456,0.21088798950528997,0.24858332595239072,0.07207696465725175,0.1488499307830873,0.21866867796206646,-0.015753053099058553,0.16871441051356129,0.2956178085947579,0.09883280027362877,-0.01649528377542201,0.044390846565127845,0.22425059841701311,0.15573114234541602,0.0996877614011686,0.2610016262503623,0.4743499268040614,-0.01067303540546097,0.04595476428553786,0.22271070765954207,0.056311805387435715,0.06868946924730109,0.17877197378804324,0.06773740243353031,0.10930769262010347,0.1809512861821255,0.11475720428868526,0.003422749293745533,0.1312238034485757,0.2372591438303091,0.10326517123094843,0.27576855178843146,0.1173366186712174,0.11516605903307293,0.28263383933582703,0.0793063300150418,0.19358990664770032,-0.01066798179283617,0.11324128385214621,0.1286271881994436,0.08623759085731199,0.199204008299152,0.19499179086835014,0.0319639160127195,0.10454673789540363,0.11540601652371948,0.14400129870356365,0.2199607877620927,0.1805207611596168,0.2157884280966265,0.17260238770896946,0.20211695817044242,-0.011354750474459075,0.17791510216914394,-0.013315062866338625,0.44058641568920714,0.039535097918566,0.21703223693518162,-0.013116792988334902,0.09801090939744675,0.05565878101518011,0.14110231804203258
16 Blocks (2006),0.06494842534774828,0.18613049932189843,-0.012921077661296278,0.1734153925607042,0.14781368330320366,0.14499312036112424,0.14458821119396603,0.21836820229081214,0.23683297335171422,0.1080732910895401,0.07183280420526468,0.1513642723479612,0.21569280321485468,0.13932558848237223,0.08785076910869452,0.1448536757512486,0.15548032469209916,1.0016420361247906,0.19362350401445358,0.14713638181678954,0.09172310414685753,0.3527012875191924,-0.01194397094630017,-0.019872500720639015,-0.011789341516670191,0.1828260260775615,-0.020163874463830053,0.31568807977965485,-0.01300361251066642,0.1879677052720042,0.11874327089327141,0.042419071275379555,0.15342425302773097,0.2264205433841696,0.15661293008303773,0.0556622558270111,0.13501057138790012,0.21309210605165,0.23335153186875252,-0.010284666366136461,0.36173705867644484,0.11202485765627915,0.24815168980966973,0.19877979628574136,0.20667271204669604,0.33529568564709245,0.2474033405212961,0.120796934269322,-0.016861236924282742,-0.011499314061146597,0.21983742111425525,0.1794786880547263,0.23510894780699307,0.15540528955658958,0.18896704218072338,-0.01090982011118093,0.04697428543621389,0.15025711050782625,0.14839107141324073,0.053996649164151485,0.11682394358575747,0.18380853471002695,0.30684297265524685,0.2410527535107662,0.30605068113801237,0.16867410653127451,0.1139319892796608,0.11675862593491648,0.2646415765018113,0.168195167393464,0.25664789431310864,0.09973589373857643,0.1762557528357019,0.14481134355152106,0.18517178500071443,-0.01090465438254294,-0.010981749704877218,0.14502880942808014,0.13864092864249794,0.15826947277299988,0.13716379202917756,0.0323684368548318,0.11664683778037986,0.07129523733133099,0.27202001409999754,0.21205225330387106,0.08030283874532367,0.20294966633466735,0.12497719509578656,-0.012806336324904447,-0.011606659247125813,0.1900201977227486,0.07287268086981438,0.20176385079925888,0.3334267289827625,0.2594802207792546,0.1308383068534118,0.08588986464475025,0.1201450704308057,-0.011783420289640276
17 Again (2009),0.04734873265741266,0.34351149159397754,-0.013651869265682475,-0.019228815436229226,0.23164119830364835,0.17478592034029833,0.06456984100563985,0.1216090949147225,0.06254752573817209,0.049843881513338566,0.17822614601484435,0.05410510317280664,0.2739553212290874,0.10932434204076648,0.03545459189625997,0.18352060458246172,0.12131931398608403,0.19362350401445358,1.001642036124808,0.047259061425427025,0.0694873055829728,0.12055321000127527,-0.012619499251244452,-0.02099645160658585,-0.012456124274847657,0.05833079116413512,-0.021304304895124745,0.33161566305029966,-0.013739072129328986,0.39322402291033914,0.06788927080252996,0.31665328474258586,0.28715455079066754,0.08485984233468366,0.04525071122693686,0.3270212546023062,0.03838181179839893,0.10246063196517934,0.060568091005541384,-0.010866347556460001,0.07038735768984133,0.33558467161094796,0.17181811324911508,0.06893044274616573,0.07495907787352087,0.15985253547237177,0.07352002533805155,0.21425781659662296,-0.017814876450863548,0.10634103568610698,0.0732430216311752,0.16318129523720698,0.13548286693815176,0.12222677895737097,0.013574903551631426,-0.011526858809624509,0.03311869016924087,0.21587890907791366,-0.021440902267873267,0.16108745185714576,0.09008153513984361,0.08390059397168166,0.15959458176545696,0.11219712462758416,0.20001287443447757,0.14913181121085764,0.0878515840232197,0.04835587216393379,0.2237745878478386,0.19112024230178257,-0.01255816829126099,0.07642309473055814,0.07978589918569781,0.033737556217357516,0.5097250141490662,-0.011521400917188885,-0.011602856604484681,0.044823359958226915,0.06773507675581007,0.12309173641990803,0.02337184641151022,-0.025000735068114448,0.05993098536937715,0.05357820340778403,0.23995656485559153,0.35775887434301396,0.15104371736465422,0.07177501337975599,0.051895923969684274,-0.013530638377295895,-0.012263109843207134,0.11354914133029144,0.05511582824574344,0.11117989121132643,-0.017873511817298262,0.1537513617982547,0.10174708202930259,0.023524322313448903,-0.013752100383614215,0.10695142223622327
1984 (Nineteen Eighty-Four) (1984),0.18475438110452724,0.038317970331640964,-0.015992697684843106,0.049307999103600335,0.13193530428460576,0.07704148242956319,0.06036297919833151,0.016238477587367524,-0.017635024780131965,0.0840417512402099,-0.024197344733957512,0.04276616598610385,0.015975373316950477,-0.012891152952026648,0.2348013950019096,0.040112577228636856,0.13124099812532578,0.14713638181678954,0.047259061425427025,1.0016420361247886,0.26465538955149187,0.08524020331698907,-0.014783311540096796,0.17346713357502505,0.06649072763465558,0.3357618308256148,0.3949967001079028,0.06553500735177288,-0.016094852855568116,0.029049897603556175,0.18050267693664365,0.019612185659495834,0.035356060874105574,0.05153811355991551,0.24224825514031295,-0.026556302084822618,0.06915092345861196,0.09711589098069737,0.08451585653128042,-0.012729554321600858,0.10985865278039603,0.0782935297293651,0.14420601300206332,0.13449465163639668,-0.01993046206339053,0.032881404340216865,0.09691897662737255,0.08420503950622431,0.13724049313055603,-0.014232950082317918,0.2391777284487343,0.006634755898212047,0.0829797853434007,0.21547654964132973,0.19072019188473785,0.5517121596246001,0.17543949265830924,0.1405383330649911,0.19864617767468115,-0.022375102402334913,0.05404695731082257,0.06077277259304003,0.03241503422491372,0.2971814123801737,0.13965759922552115,-0.01388713542481906,0.12352954517601149,0.17012860869297783,0.10475335202117556,0.06780897031860668,0.09511013185693054,0.2094522304289805,0.04633375815187545,0.36111562189125607,0.025169866207821568,0.1272402597493394,-0.013592349468403167,0.074176154685817,0.07430066327214938,0.035380649126059614,0.15500144893484757,0.07058731452153386,0.2054872292320606,0.0528708589437307,0.07211960984328152,0.08885690286399488,0.11006755544680018,0.19474768177742016,0.45156613496231773,0.025469468472996793,-0.014365813544042256,0.0916207959887865,-0.016845963360910744,0.06947797367356932,0.060935552513609666,0.2503090833023953,-0.016595116096128636,0.16381254963034192,-0.016110115009643135,-0.01458459451490966
2 Days in the Valley (1996),0.09297592909553475,0.04016978789762056,0.08158738529219395,-0.02074457191452893,0.08509241154194233,0.07431018640768922,-0.011687362335564262,0.012317707791663364,-0.01624046326244214,0.0056096249543546774,0.045136093623265705,0.04475583354639121,0.031810381946770945,-0.011871732449379908,0.18266640982757104,0.07538909877056114,0.2245668491268823,0.09172310414685753,0.0694873055829728,0.26465538955149187,1.0016420361247937,0.05012217794157632,-0.01361426087899051,0.12813086113352115,-0.013438007486880234,0.2857528461471991,0.40520519233535623,0.019720306191809655,0.08947752852639368,-0.023697623010982074,0.2093115426378067,0.007040343911382611,-0.024187529706409864,0.162468418041099,0.1643800343220439,-0.02445625417440724,0.0059497965348320175,0.06103053765240821,-0.025281932952677208,0.05880726986644308,0.12571507836362278,-0.01331461289309103,0.040775480917987966,0.1670423342528322,0.06436321805144488,0.027352328130666292,0.06230328210564116,0.04495772191225525,0.0711175326367666,-0.013107421498407856,0.13234222959629235,0.0019508538826703988,0.0466540744029164,0.2278343329575861,0.11195618685993078,0.17649724176151196,0.29101068699760935,0.11096783717867141,0.21938907689292586,-0.0206056999119103,0.20520526108766554,0.0075709098741650995,-0.02292226955193401,0.1506148517387313,0.02348065626117016,-0.012788953545527426,0.20012544422631695,0.20857105211773427,0.05123298006487,0.1503184269691332,0.08937018821139561,0.06594297326205163,0.3158175192421787,0.30118341532454235,0.04161303735656033,-0.01242960236814325,-0.012517478991045942,0.05668623996515212,0.05326702897858718,0.11653900174013763,0.2028731882872668,0.04764409430467903,0.12379604816315622,0.09200470617400698,0.050323980893641145,0.12733095901236505,0.16241101805779037,0.29431856529293954,0.283366847565391,0.08027361576312946,-0.013229778239946763,0.15262403137179129,0.1100709429580797,0.0975050038593891,-0.01928243330894625,0.01803689495647762,-0.015282789599410046,0.14834725343388544,0.08340680372223977,0.0648713940010691
